f0,f1,f2,f3,f4
0.770310485985914,1.0115282974690003,0.0009410849012009069,0.8221706425900674,0.15213827647632985
0.7719541907266246,0.7788345062949145,0.0010637343446610744,0.8429801047519278,0.17862978038572286
0.757072792449119,0.857161579284702,0.0012182494683806964,0.7959997906135792,0.1888865216131009
0.44626583710295065,0.40861778342902466,0.0006427953935414226,0.46326042838936343,0.11170708267441451
0.8838728724468004,0.7867711875845875,0.0012180266314558053,0.8020578582007293,0.16873185584814746
0.23995154027339,0.18483109745775983,0.00022542183322003158,0.12431154688831877,0.037804384827510945
0.6999540527094228,0.7629264857186699,0.0012259596259819353,0.8947765826220606,0.17990933424181157
0.4312963832143355,0.4607434107638213,0.0005177393112924291,0.6305539648085117,0.09986613191092658
0.5465318262863024,0.5596919919079999,0.0006646779795657475,0.5010627701331796,0.07471511299362657
0.2705068373283868,0.3062034025950324,0.00022319346397111866,0.1941610661681587,0.01764971906255749
0.682988671635659,0.9851882198264168,0.0011582617681999605,0.8107208948503538,0.18871726845753362
0.8990771412983741,0.9604424100411476,0.0012760087993125197,0.6567551071229356,0.18543375723952807
0.29431120419832185,0.32734478070289547,6.997079441586588e-05,0.1760474440825801,0.022470048933114044
0.4752948368987161,0.6613785548071313,0.0007960180630966754,0.5695492242059108,0.13530774268671808
0.8911227844281493,0.8516856157747965,0.0011099952902685066,0.6598144312544464,0.18362613353806936
0.7394910220975887,1.0056364379963172,0.0010234008612557504,0.6643276916068731,0.1693547074606351
0.6963437726539332,0.9452968653966621,0.0012457921122972604,0.8385577154133083,0.1692870061984082
0.6718056090247524,0.8532105676383146,0.0010182310445982724,0.9167067872875437,0.20179038219355144
0.7921482775410702,0.785592815690051,0.0011425294813026353,0.6493945550045482,0.15735127366780255
0.15761954388600666,0.375865976360286,7.081757473045279e-05,0.32095642076720904,0.021617013029054877
0.2919630545687352,0.23477327098797396,6.364222574895317e-05,0.055340447408615594,0.014400058475665434
0.35345522299353666,0.7252879010872941,0.000767673206250503,0.36215128035982924,0.1169133097396645
0.7380821323198367,0.9494904830213365,0.0013052004364732788,0.675383664953422,0.1953046012722127
0.7702224303748044,0.9207590035927817,0.001157281285730439,0.8556717563470071,0.158901632572799
0.3297682636050809,0.5172706037046813,0.000934533495609103,0.5277485578545755,0.11914745139315279
0.46695890571368337,0.6002765062757173,0.0008950022251333875,0.5394709186357108,0.1198786250252035
0.19131549107057566,0.06141397050349717,0.00032819422297989575,0.25059196574246134,0.06873709153898974
0.722320177931236,1.0452851864477848,0.0013525755667051678,0.810932927215904,0.1774991693065333
0.061726983387760136,0.13887459357083135,0.0004110004242695001,0.2880308234310485,0.0652233960294127
0.20405420281108347,0.04138164829637451,6.881204240643115e-05,0.21563691576460559,0.021603472776609497
0.3860651509744218,0.4085831254321265,0.0006557199351851176,0.5772429700415913,0.07493852715897541
0.47966826558382136,0.4128114010536991,0.0007750268247719156,0.44820613043529556,0.10860636486442167
0.8615654509657267,0.9667501654766084,0.0010221975418613373,0.9313976011863826,0.1888865216131009
0.8292783935589098,0.7489593129687212,0.001062441890496705,0.93654695863546,0.20577121641249424
0.37793468288197796,0.6026332500647905,0.0007054571368208541,0.4541430366707026,0.09475468661279426
0.8865438926504552,0.848982292016742,0.0010913215559626164,0.885750061917207,0.20409222510926667
0.5976334326001826,0.5200432434565322,0.0007737343706075462,0.45220445504281453,0.13322254381012902
0.6944065492095243,1.0490629081096816,0.0010625310252666614,0.726665207078647,0.1531131746523975
0.562646003119341,0.6549321673840779,0.0006019716689013378,0.601778143769549,0.09545877973995422
0.6181797418590663,0.9740976608190133,0.000952850690835167,0.7362066635284084,0.19147947995639186
0.8511455369844358,0.7594606860288564,0.0011877208096705894,0.9123449786247957,0.16433127380339776
0.33035530101247756,0.5983356584494216,0.0004962132643479303,0.481979857233657,0.10065823667898151
0.8786482395209699,0.8671084243944671,0.0012415136433393474,0.8546721751951274,0.185853505065335
0.5811083295819663,0.7139547361016036,0.0006857137852754855,0.5711546121165055,0.09428754790342854
0.7725705800043912,0.9325080645412499,0.0013577453833626457,0.8328025512055157,0.1456186449238777
0.6191777054516406,1.0258420501879306,0.0009395250427266678,0.927823341309964,0.17043115753004306
0.5397221923605009,0.4520789115392873,0.0006522882465417916,0.42857799145292946,0.11123994396504878
0.05168864372127704,0.27355556951698823,0.0003702212670143935,0.13851771538018562,0.049841669251456944
0.904037607390876,0.874455919736872,0.0009731288510002748,0.6704766302078303,0.14337773314416669
0.4358459231216597,0.4952281176774668,0.0008538219614134767,0.4403306425720005,0.08309652925731902
0.34784901575289845,0.5766397523911885,0.0008603287996203024,0.3450372394261304,0.09227682041528908
0.48694752943554004,0.387060509358384,0.0007150836919761579,0.48619021420672626,0.1159993426996011
0.2649886856988581,0.3249880369138222,0.00013049330321634095,0.32498503571266374,0.01939641162801197
0.3366072494012522,0.6441188723518595,0.0005448362813592104,0.5963258829411139,0.09425369727231508
0.31230390073502995,0.2940384456837867,9.951897065645127e-05,0.21536430272318383,0.040674918345932266
0.6932911781354706,1.0353729993349179,0.0010070000635837512,0.6460020371557442,0.18495984840393967
0.3382803060123327,0.46826419609071684,0.0007124542162624406,0.42657882914916995,0.08140399770164607
0.5498779395084633,0.6786035792655049,0.0007806868826641545,0.6157722798958656,0.13456979892844467
0.8907999138540811,0.8376491270310514,0.0012232410154982614,0.8313183246466639,0.15168467801940952
0.8475646087993162,0.7498950788849708,0.0011269308965602448,0.8557626273608144,0.15360062374043132
0.10293700938700658,0.3589528738739956,0.00048360069439908315,0.10589502142338267,0.012890320328005167
0.4634366812693033,0.39835901634717635,0.0007880405011855671,0.42669999050091295,0.08931827525597276
0.7259304579867255,0.7537767745375621,0.0013222251775349737,0.7236967539609436,0.1863883450369276
0.07079671133203873,0.17349793247206935,8.935760688140833e-05,0.21799956212359412,0.06562283347655151
0.10334793557218425,0.2034424417920589,0.00023406790590581374,0.2285103093872994,0.04634151399432529
0.30616935982773463,0.23501587696626092,0.0004454064454727156,0.12416009519864002,0.031013948226151083
0.6639980115063766,0.7518705847081646,0.0013797171041569271,0.7380846644804249,0.18952968360425662
0.0768725484985943,0.14961857260925354,0.00024565542600016093,0.20382368396966305,0.05486510290869426
0.5027388356945106,0.4028992139408322,0.0007997171560498709,0.5204788767499955,0.12463802375975583
0.5487919203047795,0.5863093335257684,0.0008563177349722592,0.5301112042135641,0.12120556976485108
0.6261047468589214,1.0304515637753826,0.0011915090373937416,0.8677273108454356,0.19090401922746306
0.2071655010702858,0.32367103303169303,0.00012483324532410213,0.09293075678688159,0.03971356042231003
0.45741954784348743,0.6346572391986682,0.0006370907682642055,0.6163477963166449,0.13324285418879708
0.037951968388194895,0.03663350272132986,0.000264284592921073,0.27179520229748644,0.047390883558842516
0.5925849108965713,0.6223189923029319,0.0006123113022162937,0.4689853022592202,0.09487654888480272
0.7038284995982408,0.883640288914878,0.00108124932695753,0.6825624750441948,0.18992235092517273
0.5315623723976872,0.6991904294229977,0.000653892672401009,0.3522160495169032,0.09725286318896754
0.5452403439900296,0.5257964709416227,0.0007536790473673298,0.526355202309531,0.11012287313830464
0.12436387475698513,0.1554411160881404,0.00013174118999573217,0.25707409806071185,0.06428911861068122
0.5684576734525681,0.5828435338359548,0.0008091208742802833,0.4495086149665328,0.10096966248522533
0.17716788955231585,0.19359957067298825,0.00042218683789904297,0.2139406568402036,0.01222684795818137
0.4661957570840677,0.6263393199431155,0.0006148962105450328,0.4098585626086358,0.08308975913109633
0.24567515499550754,0.27532312735879316,0.0002113385395669019,0.24825960972140854,0.008334025380133591
0.8370859910772855,0.7664269434053816,0.001241602778109304,0.6731421799461765,0.1769981799660541
0.7312431465236654,1.0703429182051372,0.0012988273004213879,0.9226134031850151,0.19361883984276246
0.6147749248961656,0.6092182694754363,0.0006333025405410535,0.4268514421905917,0.13937658854655585
0.09512941186863082,0.18126132377725182,0.0003342553873369389,0.2912718895901738,0.021752415553508715
0.09216487296127762,0.31372418792192797,9.011525242603872e-05,0.04128573060642751,0.012741377551105947
0.6268091917477974,0.8564337613498412,0.0011267526270203319,0.8244727082731844,0.20415992637149358
0.8820237046135008,0.9385732139984237,0.0011651251454866125,0.9174337553980016,0.20872299144558784
0.17517196236716714,0.24468545810084086,0.00019288764218590288,0.07872458829501475,0.0072169545533894465
0.16078954588594865,0.06581553610956047,0.0001316966226107539,0.20342990957649826,0.029131853136242766
0.3404816962900702,0.5626032636474433,0.0008619332254795197,0.5537073774655135,0.07472188311984926
0.3446790137529564,0.47339357963164097,0.0007213676932580924,0.6298572870359894,0.08470104917209698
0.19909373671858158,0.2481859157875526,0.0003107238080684184,0.22417879106248714,0.05763408453377519
0.6803176514320041,0.9728846309275785,0.0011242568534615494,0.712973974331688,0.15669457142420143
0.550112754471422,0.4893362582047836,0.0009323496937451683,0.4052544312424018,0.08511402687168117
0.39598608315942563,0.4254269119246207,0.0006222498290664454,0.5967802380101502,0.12939065236808547
0.6908549728947743,0.7697887691045009,0.001171409146768547,0.7873367539639546,0.14356729667840207
0.19853605118155473,0.10996982415778586,0.0003737420904276759,0.279367786781424,0.021055092552571462
0.22909134823655153,0.0734402954271504,0.00033363144394724326,0.09417266064224734,0.04936099028964583
0.20916142825543452,0.09052668789793149,0.00035939139246467667,0.08678181818592429,0.01457608175745542
0.25310117819907546,0.07129149961946596,0.0001609328271564915,0.08354075202679902,0.040559826200146504
0.3766138487153354,0.6373605629567228,0.0008413430936195643,0.5928424940785028,0.08021922561267501
0.05958429685076229,0.33129579234928297,6.818809901673553e-05,0.11158960495530369,0.018597536733734342
0.05679586916562809,0.2464530159426458,0.0003934408745880662,0.24941064256296705,0.02097385103789916
0.4515491737695207,0.6658147784100926,0.0005540617300497099,0.60020304619689,0.13328347494613324
0.3052300999759,0.2026799658602999,0.0002534547183713562,0.1642039219497018,0.014779185544136174
0.7435415802086257,0.8170276188766605,0.001194539619572263,0.8999259400711381,0.20352353450656055
0.07126634125795607,0.09232890373663458,0.00011164129937053758,0.24174718706522227,0.06967136895772119
0.05664910981377892,0.12435289287051234,0.00043052093888997726,0.23562853880220072,0.07175656783431027
0.17053436684873344,0.2977468513518872,0.00036228827248826345,0.27158316993193615,0.0423809901540506
0.558067111341647,0.6514663676942642,0.0006246564678552714,0.5296871394824635,0.07510101018832001
0.1506925024787259,0.25106252953009794,0.0002300122738727922,0.09293075678688159,0.05437765382066045
0.7002182195427513,1.0219950125322372,0.0010156907036545115,0.7908201428265659,0.1830439026829179
0.7648803899674949,0.9354539942775916,0.0012625940164340639,0.8205955450174083,0.1549140282276335
0.29988805956859027,0.1105936681019523,0.0004285599739509339,0.32895306998224705,0.021982599845080237
0.2866797179021651,0.10865282027565668,0.00015883816006251336,0.056854964305403106,0.049428691551872746
0.38900033801140516,0.5445464472635144,0.0007555063101514384,0.34743017612305466,0.12237003147515409
0.36992162227101333,0.3936455287690298,0.0004927370083196262,0.6214062827519151,0.0769357143946695
0.5782024944153529,0.634587923204872,0.0005020070243951039,0.35242808188245345,0.08483645169655081
0.6938782155428672,0.9800588362854926,0.0009707222122114489,0.6811085388232788,0.14907817942367318
0.15829463690451281,0.12612045071231728,0.00011386966861945051,0.049464121849080056,0.043118933912324
0.41609211436276167,0.4669818502054858,0.0007483755285549171,0.44272357926892475,0.1080038236306021
0.15251231844165558,0.3087334363685964,0.00045463189416321514,0.05258402665646233,0.020879069270781477
0.23639996395864013,0.04394634006683657,0.00020131087794679372,0.18037896240739237,0.02445369591636274
0.11652692536823955,0.30263362891452444,0.00042637617208699923,0.31356557831088594,0.047106538257489464
0.886044910854168,0.8243404562221671,0.0013550713402639503,0.7508974774272472,0.18702473690186067
0.294986297216828,0.37943575004079405,7.300137659438746e-05,0.09865563065673837,0.0258889626755734
0.7695766892266682,0.8193843626657337,0.0012853233827729755,0.8334083579642306,0.17703203059716757
0.47235964986173273,0.5435760233503666,0.0006901259563883331,0.5485580200164359,0.13283664661543557
0.4568618623064606,0.4931832958604767,0.0007853218907018934,0.48037446932306227,0.12331107902010822
0.7993688376520492,1.0204700606687194,0.0013090777989663875,0.7485651214061944,0.18543375723952807
0.3989799739371486,0.5815958459476219,0.0008397832351453253,0.5773944217312701,0.09325848871757939
0.6662874573952235,0.8322771375118404,0.0010168940230489245,0.7978475012276599,0.1827189366242287
0.30484852566109216,0.19800113627905155,0.00035252801517802486,0.23508331271935723,0.049225587765191994
0.6348809560995016,0.7433100594743249,0.0011058505234655285,0.8946857116082533,0.1842692955292251
0.28345101216148344,0.36106701168478195,0.00044117254389978105,0.20624691100452303,0.04871105817226742
0.8305992277255523,0.9976304407128476,0.0010243813437252722,0.6556040742813771,0.16065509526447616
0.7923243887632891,0.8040308700398594,0.0011759995874213076,0.9080134602999834,0.20969788962165545
0.3216671473830069,0.051952337350306015,4.514676098297588e-05,0.2946946977769136,0.035563473047799964
0.1889086377002493,0.3080749344275318,0.00024828490171387824,0.12473561161941928,0.03404019464769432
0.43144314256618466,0.48524661457080354,0.0007409773426485262,0.6075333079773415,0.11439482278482314
0.4078442387888384,0.49352987582945806,0.0007220807714177445,0.5082718705618882,0.10915474508845971
0.610812422396238,0.6135851770846015,0.000833365531708456,0.4541430366707026,0.13851678251627397
0.5116911561573099,0.7120485462722062,0.0006944489927312242,0.6048374679010597,0.09755074874276598
0.15022287255280856,0.31178334009563236,0.0002742676871562029,0.2607089386130019,0.07418027302203392
0.07578652929491045,0.04093109433669873,7.964191695614797e-05,0.32019916231881523,0.016485257352254503
0.2849773094207148,0.2777491871416627,4.6929456382106224e-05,0.2979963446119104,0.06868970065543088
0.3137127905127819,0.25875660484148416,0.0004549884332430412,0.2849109186236663,0.03473751764863157
0.19871216240377373,0.33590530593673507,0.00033750880644035176,0.07590758686698997,0.023979787080774317
0.42712841762181913,0.6197196425355717,0.0007572890055505688,0.5942964302994187,0.1319971509638218
0.6387260511179498,0.9712557050733661,0.0012262270302918047,0.7560468348763247,0.19592745288470037
0.26968498495803145,0.05943846468030342,0.0004848931485634527,0.1354281009107391,0.03755389015727135
0.5627927624711901,0.6053712318197433,0.0007749376900019591,0.4756188862671495,0.1220315251640195
0.4721248348987741,0.49751554547274374,0.0005509420131012318,0.448509033814653,0.13788716077756366
0.24925608318062725,0.044223604042021664,0.0003892515404001099,0.2219070157173059,0.039632318907637736
0.03624955990674454,0.10948461220121194,0.0003655862589766546,0.21951407902038161,0.03850847795467089
0.2604391457915339,0.33711833582816986,5.7090820157149156e-05,0.17522960495831486,0.013039263104904384
0.23000125621801637,0.27383283349217336,0.0003970508327713051,0.1675358591226343,0.04458128117642542
0.8295425603922383,1.0469141123019972,0.000999512742907404,0.8694235697698376,0.16791267057520173
0.8619470252805346,1.0469487702988953,0.0010141754125652508,0.7859131080809744,0.16552958614481422
0.565287671452626,0.650634575768709,0.0006977915466045936,0.5223871680399478,0.09699559839250527
0.34764355266030955,0.6778064453368478,0.0008626463036391719,0.4886134412415863,0.1267232226363449
0.8477994237622748,0.7365517500791884,0.0009367172974730375,0.7487771537717447,0.19771476620749098
0.50637846762037,0.4734975536223354,0.0009267342032379076,0.4607766206786319,0.09016454103380925
0.1493716683120834,0.07988668285020371,0.00010878898673192905,0.2163638838750636,0.0660358111761357
0.7639411301156601,0.88974009636895,0.0011809911345388726,0.9061051690100311,0.20267726872872407
0.041121970388136926,0.24638369994884954,5.873981340134473e-05,0.3108697382346042,0.01760232817899865
0.4279209181218046,0.5226425932238924,0.0006950729361209199,0.3423716896877844,0.13012859612635885
0.333642710493899,0.6605121048846778,0.0008401843416101295,0.3403422370460891,0.10361678183829783
0.1087193278498638,0.2454132760357017,0.0004666650881073449,0.21996843408941785,0.0525226392356429
0.7646455750045361,0.9599225400876755,0.0012562654477671512,0.7508974774272472,0.2051212842951158
0.2353432966253261,0.2650643602769449,8.50791379234955e-05,0.22233108044840638,0.013161125376912837
0.2796939727541447,0.22486108387510703,7.875056925658279e-05,0.3145954498007015,0.05527131048205576
0.7443047288382414,0.9300126887645841,0.0011766235308110031,0.703281066192248,0.18850739454463017
0.8946156570021594,0.9474456612043465,0.0012438757147431952,0.6550891385364693,0.1644937568327424
0.6040614922111762,0.4213719262875387,0.0005227308584099941,0.37563048074123806,0.08451825576408428
0.8046228224482495,0.9797469143134095,0.0012824710701343672,0.7147308139319615,0.1608311185462661
0.4699821483617762,0.6080398975808997,0.0005763008551538609,0.470590690169815,0.09089571466585995
0.7160095258017217,1.030590195762975,0.0009375195104026462,0.7925164017509679,0.17978747196980316
0.2535708081249928,0.21390915685529602,0.0004146995172226955,0.17692586388271683,0.016492027478477198
0.3576818923267927,0.5261777089075023,0.0007338465610520048,0.6272220276355791,0.12906568630939627
0.17229547907092344,0.15280710832388208,0.0002261349113796837,0.28067027131266126,0.07375375507000434
0.8306285795959221,1.017524130932378,0.0012736021605236937,0.8226855783349752,0.1654754251350327
0.877063238520999,1.020123480699738,0.0010946641098359858,0.765709452677829,0.14291736456102366
0.6039734366000667,0.458629272953035,0.0006062501378592506,0.59293336509231,0.13038586092282115
0.33716493493827904,0.6666465703356479,0.0006883432609892028,0.5872387815603889,0.1293635718631947
0.23880681732896647,0.34231703536289027,0.0004329721450637815,0.21012407426029905,0.04176490866778564
0.7837536426152978,0.8670391084006709,0.0011387412535794833,0.7379332127907461,0.1619346491205649
0.8326245067810708,0.9284184209072698,0.0011751528071067207,0.7860039790947817,0.20866206030958362
0.11221220042387399,0.0780498090146025,7.251113535962661e-05,0.11301325083828395,0.04441879814708083
0.16404760349700018,0.2768827372192093,0.00012715074934297154,0.16714208472946954,0.04690343447080871
0.14350129423811667,0.08865515606543216,9.52850690835167e-05,0.06576032365851366,0.06539941931120268
0.8268128364478438,0.8200428646067982,0.0013189271910465825,0.836164778716384,0.15241585165146024
0.7315366652273638,0.754019380515849,0.001282961311369128,0.8362556497301913,0.16492027478477198
0.438604998936424,0.5343916541723606,0.0006989502986140283,0.4909760876005748,0.11271583148159559
0.2559483096249493,0.10438988665718595,0.0001080759085722769,0.18558890053234142,0.030113521438533075
0.14256203438628198,0.3675133991078352,0.0001266605081082107,0.16114459781819102,0.025387973335094207
0.6875088596726132,0.8319998735366552,0.001083655965746356,0.8216557068451597,0.19311108037606056
0.14361870171959598,0.048070641697714765,8.392038591406078e-05,0.1764715088136806,0.07419381327447931
0.43787120217717823,0.4423746724078092,0.0006654801924953562,0.38371800097008335,0.0864003508539926
0.7972848548557911,0.852344117715861,0.001186784894586046,0.7818542027975839,0.1931584712596194
0.6099612181555129,0.522296013254911,0.0006169908776390109,0.5344730128763121,0.11627691787473148
0.19571827162605068,0.22967854544394792,0.00029552632979083223,0.3030548310471806,0.036931038544783704
0.7560454769861749,0.9082128087156565,0.0013392499185966684,0.7120955545315513,0.20634667714142302
0.7905045728003596,0.8983352795996877,0.0012576470367014771,0.7186079771877374,0.1531131746523975
0.49836540700940535,0.5956669926882652,0.0005561563971436881,0.4622911375754194,0.11004840174985502
0.3283300219569591,0.4240405920486952,0.0007127216205723102,0.34037252738402485,0.13697319373750028
0.6542531905435918,1.022930778448487,0.0011632087479325473,0.7976354688621098,0.18017336916449658
0.6451247588585736,0.8813528611196011,0.0010744750844408346,0.9346386673455078,0.16459530872608277
0.7294526824311055,0.8924434201270046,0.0012453018710624996,0.918857401280982,0.20967757924298738
0.06225531705441715,0.2073587954415483,0.00015219761970075284,0.05091805806999607,0.048304850598905914
0.12409970792365663,0.03635623874614477,0.0001421253906956664,0.15090646359590743,0.03221226056756753
0.671688201543273,0.9169812819308849,0.001245569275372369,0.8175665112238334,0.20690182749168373
0.8000145788001857,0.8458284142990116,0.0012547947240628685,0.798937953393347,0.17287517309643483
0.17928122421894385,0.10466715063237102,0.00034290146002272104,0.2111236554121788,0.010757730567857253
0.6331198438773116,1.021128562609784,0.0013360410668782337,0.7548958020347663,0.1527814384674856
0.13481314060864588,0.08487743440353532,0.000350477915469025,0.24462476916911852,0.018529835471507425
0.5791417542671875,0.41121713319638487,0.0006704271722279429,0.3901092622745267,0.08526296964858039
0.13355101018274307,0.27643218325953356,0.00043422003184317277,0.0787548786329505,0.071323279756058
0.7466822303381979,0.742062371585992,0.0011799660846843725,0.8989869395951299,0.17802046902568058
0.7198839726905398,0.9449156274307826,0.0011345964867765053,0.8991383912848085,0.14228774282231332
0.7110784115795897,0.9365283921814337,0.0009830228104654483,0.8623962113687437,0.16806161335210096
0.09932672933151702,0.08331782454311919,9.532963646849497e-05,0.05521928605687259,0.06730859490600176
0.1734695538857168,0.25438969723231897,7.705700862740897e-05,0.13242935745509982,0.04212372535758831
0.880937685409817,1.043032416649406,0.0009644827783144925,0.798453307986375,0.16865061433347514
0.7926472593373574,1.0207126666470063,0.0011977484712906977,0.6416099381550605,0.1945869678926074
0.3455302179936816,0.4714527318053454,0.0006407452938324227,0.3533670823584617,0.10801059375682479
0.1346370293864269,0.27664013124092235,0.0004044044512927178,0.16153837221135575,0.05141233853512144
0.8311275613922092,0.7281645148298395,0.0012449007645976952,0.7831869776667568,0.19246114825868216
0.268364150791389,0.2639899623731027,0.00044531731070275907,0.07999678248831625,0.03525881736777884
0.16686538305250423,0.27289706757592364,0.0002754264391656376,0.14951310805086293,0.04898186322117509
0.6977526624316853,0.8942802939626058,0.000957975940107667,0.8023910519180225,0.14267364001700678
0.20613818560734165,0.31881891346595403,0.00021517133467503213,0.23005511662202266,0.02766950587214134
0.5718918422858386,0.6524367916074121,0.0006889672043788984,0.3736918991133501,0.1078413406012575
0.67221653520993,0.9848069818605373,0.0010451051777401624,0.9268843408339558,0.18718044980498258
0.7700463191525855,0.7406067357162702,0.0011215828103628537,0.888052127600324,0.17605713242109994
0.22360254847739267,0.2612519806181499,0.0004663531164124971,0.3079315754548364,0.007812725660986324
0.3317641907902296,0.4809143649585365,0.0009218317908902992,0.43548418850228043,0.09677218422715643
0.3381628985308533,0.4951588016836705,0.0008047087031674359,0.5368356592353006,0.10027910961051077
0.5137457870831982,0.4929060318852916,0.0006399876482877923,0.3914420371436997,0.12892351365871974
0.2626405360692714,0.20656166151289115,0.00014016442575662304,0.06515451689979866,0.012795538560887481
0.5301534826199352,0.5761891984315127,0.0007297463616340049,0.5944175916511617,0.07675969111287949
0.1410063852566808,0.2657228622180095,0.00039464419398247915,0.22623853404211816,0.05255648986675635
0.7600960350972119,1.0336054414931128,0.001177113772045764,0.7836413327357932,0.1978772492368356
0.8523196117992292,0.8227461883648529,0.0011233655057619842,0.9120117849075025,0.15001922696862735
0.17707983394120633,0.12071380319620804,0.00036781462822556754,0.3280140695062388,0.0324018241018029
0.36645810156737296,0.38491171355069953,0.000847493392746564,0.5191461018808224,0.08589259138729072
0.1274751730161875,0.29698437542012823,0.0001222483369953631,0.1295214850132678,0.020621804474319185
0.6613856950434613,0.8826698650017303,0.0011123127942873762,0.7951516611513783,0.16230700606281295
0.6550456910435773,0.9159068840270428,0.0013421467986202552,0.7796127177903384,0.18889329173932357
0.715246377172106,0.8906758622851997,0.0011906622570791547,0.9233706616334088,0.18284756902245983
0.6497623543770071,0.8267665160050367,0.0012584046822461073,0.6635704331584794,0.19034886887720232
0.6659058830804158,0.9260616771181966,0.0012443659559779562,0.9032578772440707,0.1840255709852082
0.7406357450420121,0.9459553673377268,0.0011213154060529843,0.6971018372533548,0.20023325316233231
0.46848520297291474,0.5603504938490644,0.0007566204947758948,0.5111191623278487,0.0939016507087351
0.29930102216119364,0.3192694674256298,0.00040092819526441363,0.2907266635073303,0.02705342438587639
0.31990603516081684,0.33697970384057735,0.00039629318722667474,0.2268746311387689,0.06454638340714351
0.07352643527643327,0.34595612503719453,0.00026112030858761666,0.17120099001286007,0.021637323407722956
0.8485038686511508,0.8005650703500458,0.0012132579212631317,0.7341772108867131,0.1629975589375275
0.8937351008910644,0.7982776425547689,0.0012935683489939535,0.7068856164066021,0.14781216582002982
0.49267114415765767,0.5571966161313341,0.0008259227784170868,0.6360668063128182,0.10779394971769866
0.08702829564655673,0.054655661108360634,0.00023076991941742262,0.06267070918906714,0.009552648100218114
0.23431598116238195,0.28069511687800425,0.00020362838196566314,0.18764864351197244,0.06128995269402876
0.1382179575715466,0.05524484705562894,0.0004387213377259769,0.04155834364784926,0.0359493702424934
0.20851568710729818,0.1475390927953654,0.00017880434853277316,0.0643972584514049,0.06247472478299982
0.6752397778580228,0.7773788704251927,0.0010878452999343122,0.7863371728120749,0.17383653102005706
0.9026287176131241,0.7933215489983354,0.0012813568855099108,0.6835317658581388,0.1977960077221633
0.08230264451701351,0.11378220381658082,0.00010691715656284218,0.23396257021573444,0.029422968563818513
0.8730126804099618,1.072838293981803,0.0009704548079015793,0.6911649310179478,0.16219868404324986
0.3671331945858791,0.5257271549478265,0.0005222851845602116,0.49612544504965234,0.10789550161103903
0.7122524863943831,0.7524597706554329,0.0010172059947437724,0.737721180425196,0.18529158458885156
0.7582468672639123,1.0177320789137667,0.0010287489474531415,0.8602455973753054,0.20921044053362164
0.8046521743186194,0.8706435400780771,0.001196099478046502,0.7462327653851416,0.14602485249723918
0.23607709338457195,0.1964415264186354,0.00023246348004659641,0.32562113280931454,0.027141436026771378
0.1779310381819315,0.1410233893785158,0.00043934528111567246,0.14378823418100614,0.07202060275699525
0.07387865772087127,0.31448666385368695,0.00017269861679075177,0.25025877202516805,0.07233879868946176
0.06175633525812998,0.19068829893354483,0.00012492238009405863,0.13836626369050686,0.015862405739766862
0.20185281253334592,0.05670048292535066,0.0002535438531413127,0.31429254642134397,0.01703363757629254
0.043704934980682286,0.0874421261739974,0.00047843087774160516,0.1499068824440277,0.022043530981084462
